Date,PEP,KO
2017-01-26,92.52983093261719,36.642791748046875
2017-01-27,91.94341278076172,36.3272819519043
2017-01-30,92.12998962402344,36.265933990478516
2017-01-31,92.20995330810547,36.43245315551758
2017-02-01,91.52580261230469,36.1607666015625
2017-02-02,92.43209075927734,36.28346252441406
2017-02-03,93.39168548583984,36.40616226196289
2017-02-06,92.91188049316406,36.42369079589844
2017-02-07,93.83594512939453,36.721675872802734
2017-02-08,93.90702819824219,36.82683563232422
2017-02-09,94.15580749511719,36.152000427246094
2017-02-10,94.27132415771484,35.5648078918457
2017-02-13,94.64447784423828,35.5998649597168
2017-02-14,94.99988555908203,35.52098846435547
2017-02-15,94.8310775756836,35.44211196899414
2017-02-16,96.06612396240234,36.108184814453125
2017-02-17,96.09275817871094,36.134464263916016
2017-02-21,97.16785430908203,36.33604049682617
2017-02-22,97.21229553222656,36.458740234375
2017-02-23,97.32780456542969,36.51133728027344
2017-02-24,97.58546447753906,36.61649703979492
2017-02-27,97.087890625,36.52009582519531
2017-02-28,98.07413482666016,36.774253845214844
2017-03-01,98.16629028320312,36.94953155517578
2017-03-02,98.50624084472656,37.22123336791992
2017-03-03,98.90880584716797,37.229984283447266
2017-03-06,98.07682800292969,36.96706771850586
2017-03-07,97.79949951171875,36.80055618286133
2017-03-08,97.7816162109375,36.80055618286133
2017-03-09,97.5311279296875,36.835601806640625
2017-03-10,98.0410385131836,37.06346893310547
2017-03-13,97.88002014160156,37.16072463989258
2017-03-14,97.8174057006836,37.1076774597168
2017-03-15,99.4008560180664,37.24029541015625
2017-03-16,99.42770385742188,37.35523223876953
2017-03-17,99.65135955810547,37.16072463989258
2017-03-20,99.43665313720703,37.29335403442383
2017-03-21,99.9913101196289,37.57627868652344
2017-03-22,100.2149658203125,37.470184326171875
2017-03-23,100.0002670288086,37.284507751464844
2017-03-24,100.30442810058594,37.24029541015625
2017-03-27,100.04500579833984,37.41712951660156
2017-03-28,100.59964752197266,37.51438522338867
2017-03-29,100.58175659179688,37.50554275512695
2017-03-30,100.35809326171875,37.664695739746094
2017-03-31,100.07182312011719,37.52322006225586
2017-04-03,100.07182312011719,37.496707916259766
2017-04-04,100.26863861083984,37.73542022705078
2017-04-05,100.14339447021484,37.63816452026367
2017-04-06,99.82135009765625,37.7265739440918
2017-04-07,99.8481674194336,37.67353057861328
2017-04-10,100.2149658203125,37.7442626953125
2017-04-11,99.95553588867188,37.717742919921875
2017-04-12,101.63739776611328,37.96529769897461
2017-04-13,100.80541229248047,37.832679748535156
2017-04-17,101.37796783447266,38.08023452758789
2017-04-18,102.2367935180664,38.4427490234375
2017-04-19,101.6463623046875,38.221702575683594
2017-04-20,101.61951446533203,38.097923278808594
2017-04-21,101.47640228271484,38.08023452758789
2017-04-24,102.27257537841797,38.26591110229492
2017-04-25,102.12946319580078,38.11560821533203
2017-04-26,101.38690948486328,38.230552673339844
2017-04-27,100.76964569091797,38.02719497680664
2017-04-28,101.34217834472656,38.15097427368164
2017-05-01,100.44756317138672,38.212867736816406
2017-05-02,100.4565200805664,38.3631706237793
2017-05-03,100.00920867919922,38.30127716064453
2017-05-04,101.05589294433594,38.60189437866211
2017-05-05,101.28849792480469,38.628414154052734
2017-05-08,101.28849792480469,38.805240631103516
2017-05-09,100.84120178222656,38.46926498413086
2017-05-10,100.94853973388672,38.522315979003906
2017-05-11,101.12747955322266,38.61072540283203
2017-05-12,101.01116943359375,38.53999328613281
2017-05-15,101.93262481689453,38.66377639770508
2017-05-16,101.79844665527344,38.76987075805664
2017-05-17,101.75370788574219,38.840606689453125
2017-05-18,102.01314544677734,38.72566223144531
2017-05-19,101.7089614868164,38.8140869140625
2017-05-22,102.6125259399414,39.061641693115234
2017-05-23,102.92564392089844,39.247318267822266
2017-05-24,103.8292236328125,39.813167572021484
2017-05-25,105.1443099975586,40.149147033691406
2017-05-26,105.48426055908203,40.13146209716797
2017-05-30,105.57372283935547,40.166831970214844
2017-05-31,105.27196502685547,40.20219039916992
2017-06-01,105.59623718261719,40.48512649536133
2017-06-02,105.9925765991211,40.57352828979492
2017-06-05,106.18171691894531,40.661956787109375
2017-06-06,106.01959991455078,40.65311050415039
2017-06-07,105.4341049194336,40.2375602722168
2017-06-08,104.38922119140625,39.90158462524414
2017-06-09,104.43426513671875,40.069576263427734
2017-06-12,104.69548797607422,40.07841873168945
2017-06-13,104.77654266357422,40.140811920166016
2017-06-14,105.72235107421875,40.38149642944336
2017-06-15,105.57821655273438,40.3369255065918
2017-06-16,105.2629623413086,40.39041519165039
2017-06-19,105.65027618408203,40.452816009521484
2017-06-20,106.24478149414062,40.657833099365234
2017-06-21,105.76737976074219,40.31018829345703
2017-06-22,104.62342071533203,40.17646789550781
2017-06-23,105.35303497314453,40.3369255065918
2017-06-26,105.49714660644531,40.49738693237305
2017-06-27,104.43426513671875,40.15864944458008
2017-06-28,104.8305892944336,40.399330139160156
2017-06-29,103.74967956542969,39.96253204345703
2017-06-30,104.02890014648438,39.98035430908203
2017-07-03,103.98387145996094,39.9001350402832
2017-07-05,103.85777282714844,39.95361328125
2017-07-06,103.70464324951172,39.579219818115234
2017-07-07,104.04693603515625,39.5703010559082
2017-07-10,102.92998504638672,39.5613899230957
2017-07-11,102.45258331298828,39.51681900024414
2017-07-12,103.3803482055664,39.677276611328125
2017-07-13,102.70479583740234,39.60596466064453
2017-07-14,103.52449798583984,39.82881546020508
2017-07-17,103.52449798583984,39.873390197753906
2017-07-18,103.5965576171875,39.819908142089844
2017-07-19,103.89379119873047,39.96253204345703
2017-07-20,104.04693603515625,39.95361328125
2017-07-21,105.0557861328125,40.140811920166016
2017-07-24,104.60540008544922,39.9714469909668
2017-07-25,104.89364624023438,40.32801818847656
2017-07-26,105.5602035522461,40.77372360229492
2017-07-27,105.69530487060547,41.11246871948242
2017-07-28,105.03776550292969,41.014408111572266
2017-07-31,105.03776550292969,40.86286544799805
2017-08-01,104.41624450683594,40.73807144165039
2017-08-02,104.13700866699219,40.640010833740234
2017-08-03,104.758544921875,40.71132278442383
2017-08-04,104.82159423828125,40.55978012084961
2017-08-07,105.35303497314453,40.68458557128906
2017-08-08,105.12784576416016,40.648929595947266
2017-08-09,105.0557861328125,40.640010833740234
2017-08-10,104.8305892944336,40.77372360229492
2017-08-11,104.94769287109375,40.640010833740234
2017-08-14,106.14571380615234,40.827205657958984
2017-08-15,107.16355895996094,41.174869537353516
2017-08-16,107.28065490722656,41.18378448486328
2017-08-17,106.64112854003906,40.88069534301758
2017-08-18,105.92949676513672,40.71132278442383
2017-08-21,106.5240249633789,40.720237731933594
2017-08-22,106.21776580810547,40.648929595947266
2017-08-23,105.65027618408203,40.59545135498047
2017-08-24,104.68647003173828,40.479557037353516
2017-08-25,104.35318756103516,40.62218475341797
2017-08-28,104.07396697998047,40.48846435546875
2017-08-29,104.34417724609375,40.51521682739258
2017-08-30,104.448486328125,40.461727142333984
2017-08-31,104.97457885742188,40.60435485839844
2017-09-01,105.0743637084961,40.809383392333984
2017-09-05,105.10157775878906,40.93418502807617
2017-09-06,105.53697204589844,40.9698371887207
2017-09-07,106.11750030517578,41.255088806152344
2017-09-08,104.34871673583984,41.272926330566406
2017-09-11,104.93830871582031,41.469032287597656
2017-09-12,104.31243133544922,41.647315979003906
2017-09-13,103.81353759765625,41.781036376953125
2017-09-14,103.57772064208984,41.43061065673828
2017-09-15,104.1763687133789,41.493507385253906
2017-09-18,104.30335235595703,41.43061065673828
2017-09-19,103.8498306274414,41.313804626464844
2017-09-20,103.0244140625,41.13410568237305
2017-09-21,102.31690216064453,40.79267120361328
2017-09-22,101.4551773071289,40.873531341552734
2017-09-25,101.53681182861328,41.0532341003418
2017-09-26,101.41888427734375,40.94541549682617
2017-09-27,100.7748794555664,40.10978698730469
2017-09-28,101.26470184326172,40.352394104003906
2017-09-29,101.07420349121094,40.442237854003906
2017-10-02,98.9788818359375,40.25355529785156
2017-10-03,98.98795318603516,40.603973388671875
2017-10-04,99.17845916748047,40.88252258300781
2017-10-05,100.18527221679688,40.90047836303711
2017-10-06,100.13993072509766,40.873531341552734
2017-10-09,99.78617858886719,40.80164337158203
2017-10-10,100.484619140625,41.2149658203125
2017-10-11,101.14677429199219,41.421627044677734
2017-10-12,101.9994125366211,41.43061065673828
2017-10-13,102.15361022949219,41.493507385253906
2017-10-16,103.01531982421875,41.888858795166016
2017-10-17,101.76358795166016,41.79899978637695
2017-10-18,101.54588317871094,41.69118881225586
2017-10-19,102.198974609375,41.86189651489258
2017-10-20,101.23749542236328,41.6732177734375
2017-10-23,101.31005096435547,41.61929702758789
2017-10-24,100.4574203491211,41.493507385253906
2017-10-25,99.84060668945312,41.3766975402832
2017-10-26,100.43926239013672,41.538429260253906
2017-10-27,100.32134246826172,41.39466857910156
2017-10-30,99.45964050292969,41.20598220825195
2017-10-31,99.98572540283203,41.313804626464844
2017-11-01,99.89501953125,41.152069091796875
2017-11-02,99.82246398925781,41.22395324707031
2017-11-03,99.97666931152344,41.3048210144043
2017-11-06,99.10588836669922,40.855560302734375
2017-11-07,100.20343780517578,41.277862548828125
2017-11-08,101.59123229980469,41.493507385253906
2017-11-09,101.11955261230469,41.538429260253906
2017-11-10,102.27154541015625,41.81697463989258
2017-11-13,103.44164276123047,41.97870635986328
2017-11-14,105.00181579589844,42.616661071777344
2017-11-15,104.40314483642578,42.059574127197266
2017-11-16,104.52105712890625,41.82595443725586
2017-11-17,104.02217102050781,41.07120132446289
2017-11-20,104.2308120727539,40.84657669067383
2017-11-21,105.26484680175781,41.13410568237305
2017-11-22,104.3849868774414,41.18800735473633
2017-11-24,105.12879943847656,41.22395324707031
2017-11-27,105.08344268798828,41.24192428588867
2017-11-28,105.91793823242188,41.17903137207031
2017-11-29,105.98141479492188,40.88252258300781
2017-11-30,106.42440795898438,41.462284088134766
2017-12-01,106.66189575195312,41.64345932006836
2017-12-04,107.282958984375,41.87898635864258
2017-12-05,107.40170288085938,41.90616226196289
2017-12-06,108.59818267822266,42.07828140258789
2017-12-07,106.61620330810547,41.47134017944336
2017-12-08,106.4700927734375,41.04557800292969
2017-12-11,107.21903228759766,41.063697814941406
2017-12-12,107.22816467285156,41.02745819091797
2017-12-13,107.59351348876953,41.58004379272461
2017-12-14,107.79444122314453,41.697811126708984
2017-12-15,108.89047241210938,41.84275436401367
2017-12-18,107.82185363769531,41.60722732543945
2017-12-19,108.33332061767578,41.788394927978516
2017-12-20,108.70780181884766,41.743106842041016
2017-12-21,108.0136489868164,41.30828094482422
2017-12-22,108.32418823242188,41.299224853515625
2017-12-26,108.58907318115234,41.4985237121582
2017-12-27,108.96355438232422,41.60722732543945
2017-12-28,109.00922393798828,41.41698455810547
2017-12-29,109.5298080444336,41.561927795410156
2018-01-02,107.83097076416016,41.25393295288086
2018-01-03,107.5478286743164,41.1633415222168
2018-01-04,108.07758331298828,41.743106842041016
2018-01-05,108.38812255859375,41.73404312133789
2018-01-08,107.76703643798828,41.67063903808594
2018-01-09,107.84925079345703,41.87898635864258
2018-01-10,107.30123901367188,41.73404312133789
2018-01-11,106.75322723388672,41.70686721801758
2018-01-12,107.20988464355469,41.806522369384766
2018-01-16,107.64830780029297,42.15074920654297
2018-01-17,108.85394287109375,42.4134635925293
2018-01-18,108.7352066040039,42.46781921386719
2018-01-19,109.75814819335938,42.721458435058594
2018-01-22,110.9820785522461,42.92074966430664
2018-01-23,110.79026794433594,42.98416519165039
2018-01-24,110.64412689208984,43.328407287597656
2018-01-25,110.4249038696289,43.33746337890625
2018-01-26,111.21039581298828,43.962520599365234
2018-01-29,109.30148315429688,43.210636138916016
2018-01-30,109.5024185180664,42.947933197021484
2018-01-31,109.87690734863281,43.11098861694336
2018-02-01,109.87690734863281,42.98416519165039
2018-02-02,108.38812255859375,42.33192825317383
2018-02-05,104.54290008544922,40.665103912353516
2018-02-06,103.72087860107422,40.465816497802734
2018-02-07,103.66606140136719,40.36616134643555
2018-02-08,100.60630798339844,39.04357147216797
2018-02-09,101.54708862304688,39.07074737548828
2018-02-12,102.23210144042969,39.83169174194336
2018-02-13,102.42391967773438,40.03099060058594
2018-02-14,99.65642547607422,39.949459075927734
2018-02-15,101.35528564453125,40.56544876098633
2018-02-16,101.43746948242188,40.74663162231445
2018-02-20,99.99437713623047,39.84981155395508
2018-02-21,98.64260864257812,39.260986328125
2018-02-22,99.79344177246094,39.42404556274414
2018-02-23,100.17704772949219,39.89509963989258
2018-02-26,101.32786560058594,39.88603591918945
2018-02-27,101.2822036743164,39.51462936401367
2018-02-28,100.22271728515625,39.152278900146484
2018-03-01,99.48202514648438,39.34251022338867
2018-03-02,100.32852935791016,39.605224609375
2018-03-05,100.68737030029297,39.75921630859375
2018-03-06,100.82540130615234,39.79545211791992
2018-03-07,101.06460571289062,39.6958122253418
2018-03-08,103.12564086914062,40.266517639160156
2018-03-09,103.54891967773438,40.601688385009766
2018-03-12,103.74212646484375,40.338993072509766
2018-03-13,104.52421569824219,40.37522506713867
2018-03-14,103.6133041381836,40.009666442871094
2018-03-15,103.04283905029297,39.909141540527344
2018-03-16,102.72080993652344,39.717227935791016
2018-03-19,101.54305267333984,39.53445053100586
2018-03-20,101.11981964111328,39.443058013916016
2018-03-21,100.052490234375,39.29684066772461
2018-03-22,99.31640625,39.077510833740234
2018-03-23,97.6694107055664,38.68455123901367
2018-03-26,98.27668762207031,39.01354217529297
2018-03-27,99.04039001464844,39.19631576538086
2018-03-28,100.45735168457031,39.58927917480469
2018-03-29,100.42974090576172,39.6898193359375
2018-04-02,98.49750518798828,38.99525451660156
2018-04-03,99.54644012451172,39.64412307739258
2018-04-04,101.37744140625,40.4300537109375
2018-04-05,101.73627471923828,40.57627868652344
2018-04-06,100.56775665283203,40.137611389160156
2018-04-09,100.64136505126953,40.05537033081055
2018-04-10,100.6597671508789,40.20158767700195
2018-04-11,99.9972915649414,40.20158767700195
2018-04-12,99.65684509277344,40.23814010620117
2018-04-13,100.53094482421875,40.67679977416992
2018-04-16,101.13822174072266,40.8321533203125
2018-04-17,100.17210388183594,41.01493453979492
2018-04-18,98.43309783935547,40.67679977416992
2018-04-19,97.13574981689453,40.494022369384766
2018-04-20,94.29263305664062,39.97311019897461
2018-04-23,94.38462829589844,40.192447662353516
2018-04-24,93.33570861816406,39.36081314086914
2018-04-25,93.0688705444336,38.77592468261719
2018-04-26,95.01030731201172,39.0683708190918
2018-04-27,93.5841293334961,39.580142974853516
2018-04-30,92.87565612792969,39.48875427246094
2018-05-01,91.21026611328125,38.922149658203125
2018-05-02,89.4620590209961,38.43779373168945
2018-05-03,89.80250549316406,38.282432556152344
2018-05-04,91.08143615722656,38.71195983886719
2018-05-07,90.38217163085938,38.51091003417969
2018-05-08,89.05720520019531,38.209327697753906
2018-05-09,88.47755432128906,38.18190383911133
2018-05-10,89.49885559082031,38.54746627807617
2018-05-11,89.64607238769531,38.51091003417969
2018-05-14,89.38845825195312,38.41952133178711
2018-05-15,89.06640625,38.12708282470703
2018-05-16,89.42525482177734,37.97171401977539
2018-05-17,90.09693145751953,38.65712356567383
2018-05-18,89.71968841552734,38.54746627807617
2018-05-21,91.55989837646484,38.75765609741211
2018-05-22,91.94634246826172,38.61143493652344
2018-05-23,92.4248046875,38.74851989746094
2018-05-24,92.17637634277344,38.6754035949707
2018-05-25,92.29598999023438,38.74851989746094
2018-05-29,93.02288055419922,39.004398345947266
2018-05-30,93.69454956054688,39.415645599365234
2018-05-31,93.08912658691406,39.29684066772461
2018-06-01,93.08912658691406,39.40650939941406
2018-06-04,92.96842193603516,39.74464416503906
2018-06-05,93.05198669433594,39.397369384765625
2018-06-06,93.62770080566406,39.717227935791016
2018-06-07,93.93412017822266,39.69894790649414
2018-06-08,95.16912078857422,40.16503143310547
2018-06-11,95.83769226074219,40.329524993896484
2018-06-12,97.01698303222656,40.58541488647461
2018-06-13,97.75054168701172,40.37521743774414
2018-06-14,97.62053680419922,40.18159866333008
2018-06-15,99.92339324951172,40.67948532104492
2018-06-18,97.8526840209961,40.153934478759766
2018-06-19,98.3912582397461,40.20003128051758
2018-06-20,98.25196838378906,39.88654708862305
2018-06-21,99.57984161376953,39.72980880737305
2018-06-22,100.62911224365234,39.87733459472656
2018-06-25,101.20482635498047,40.18159866333008
2018-06-26,100.33197021484375,39.95109176635742
2018-06-27,100.53624725341797,39.71136474609375
2018-06-28,100.91697692871094,40.080177307128906
2018-06-29,101.09339904785156,40.439762115478516
2018-07-02,101.70625305175781,40.33833312988281
2018-07-03,101.02840423583984,40.559627532958984
2018-07-05,101.72482299804688,41.17737579345703
2018-07-06,101.7341079711914,41.158935546875
2018-07-09,100.06269073486328,40.93765640258789
2018-07-10,104.82625579833984,41.46320343017578
2018-07-11,104.50125122070312,41.297245025634766
2018-07-12,103.56340026855469,41.18659973144531
2018-07-13,104.6405258178711,41.25114059448242
2018-07-16,104.8912582397461,41.241912841796875
2018-07-17,106.67410278320312,41.72136688232422
2018-07-18,106.62767028808594,41.601505279541016
2018-07-19,107.5005111694336,41.59228515625
2018-07-20,107.72338104248047,41.74903106689453
2018-07-23,106.21910095214844,41.44477462768555
2018-07-24,106.54410552978516,41.730587005615234
2018-07-25,106.98052978515625,42.4958610534668
2018-07-26,106.78553771972656,42.63417434692383
2018-07-27,106.11695861816406,42.606502532958984
2018-07-30,106.02410888671875,42.62494659423828
2018-07-31,106.78553771972656,42.99375915527344
2018-08-01,105.49481964111328,42.7724723815918
2018-08-02,106.49767303466797,42.5788459777832
2018-08-03,107.99267578125,42.98453140258789
2018-08-06,108.99552917480469,43.01219177246094
2018-08-07,106.0612564086914,42.8738899230957
2018-08-08,105.38338470458984,42.55119323730469
2018-08-09,105.5783920288086,42.7355842590332
2018-08-10,104.80767059326172,42.48664093017578
2018-08-13,104.94696044921875,42.25614547729492
2018-08-14,105.02125549316406,42.31145095825195
2018-08-15,105.34625244140625,42.48664093017578
2018-08-16,106.08910369873047,42.61573028564453
2018-08-17,106.74840545654297,42.96609115600586
2018-08-20,106.63694763183594,43.08595275878906
2018-08-21,105.59696960449219,42.61573028564453
2018-08-22,104.22267150878906,42.34833908081055
2018-08-23,103.93482208251953,42.13627624511719
2018-08-24,104.13911437988281,42.07173538208008
2018-08-27,104.38053131103516,42.12705993652344
2018-08-28,103.2291030883789,41.832008361816406
2018-08-29,104.04624938964844,41.795127868652344
2018-08-30,103.96267700195312,41.44477462768555
2018-08-31,104.00911712646484,41.094398498535156
2018-09-04,103.07125091552734,41.26958084106445
2018-09-05,105.0398178100586,41.84123611450195
2018-09-06,106.26443481445312,42.20082092285156
2018-09-07,105.55287170410156,42.15472412109375
2018-09-10,106.32998657226562,42.46820068359375
2018-09-11,106.10527801513672,42.43132781982422
2018-09-12,106.59212493896484,42.63417434692383
2018-09-13,107.6594467163086,42.615570068359375
2018-09-14,107.26622009277344,42.764347076416016
2018-09-17,108.04332733154297,43.071197509765625
2018-09-18,106.7138442993164,42.70855712890625
2018-09-19,106.51721954345703,42.73645782470703
2018-09-20,107.87478637695312,43.36875915527344
2018-09-21,107.58454895019531,43.31296920776367
2018-09-24,105.11283111572266,42.838741302490234
2018-09-25,104.83197021484375,42.47608947753906
2018-09-26,104.39193725585938,42.63416290283203
2018-09-27,103.97062683105469,42.78294372558594
2018-09-28,104.67281341552734,42.95032501220703
2018-10-01,103.65229797363281,42.987510681152344
2018-10-02,101.78916931152344,43.24787139892578
2018-10-03,100.66565704345703,42.652767181396484
2018-10-04,99.81366729736328,42.63416290283203
2018-10-05,99.70132446289062,42.66205978393555
2018-10-08,101.2929458618164,43.21997833251953
2018-10-09,101.22740936279297,43.13629150390625
2018-10-10,100.49713134765625,42.47608947753906
2018-10-11,98.36248016357422,41.509033203125
2018-10-12,98.5684585571289,41.54621887207031
2018-10-15,98.8961410522461,41.76008987426758
2018-10-16,100.5439453125,42.29941940307617
2018-10-17,101.40528869628906,42.643463134765625
2018-10-18,101.04949951171875,42.41099548339844
2018-10-19,103.25907897949219,43.08050537109375
2018-10-22,102.42581939697266,42.745750427246094
2018-10-23,103.1092758178711,43.1083984375
2018-10-24,105.75886535644531,43.45244216918945
2018-10-25,105.6558609008789,43.24787139892578
2018-10-26,103.40886688232422,42.69926071166992
2018-10-29,105.69332122802734,43.20138168334961
2018-10-30,106.51721954345703,44.28931427001953
2018-10-31,105.21582794189453,44.521785736083984
2018-11-01,104.40130615234375,44.39160919189453
2018-11-02,104.08296966552734,44.63336181640625
2018-11-05,107.09769439697266,45.27497100830078
2018-11-06,107.86541748046875,45.6655158996582
2018-11-07,108.23991394042969,45.90727996826172
2018-11-08,108.6612319946289,45.87008285522461
2018-11-09,109.99071502685547,46.195533752441406
2018-11-12,109.51322937011719,46.372215270996094
2018-11-13,109.6723861694336,46.3629150390625
2018-11-14,109.21363067626953,46.269927978515625
2018-11-15,109.35407257080078,46.2513313293457
2018-11-16,110.80525207519531,46.65116500854492
2018-11-19,111.42317962646484,46.96731948852539
2018-11-20,108.60507202148438,45.91657638549805
2018-11-21,107.93094635009766,45.31216812133789
2018-11-23,108.05267333984375,45.58182907104492
2018-11-26,108.47399139404297,45.442352294921875
2018-11-27,109.01701354980469,45.90727996826172
2018-11-28,110.94568634033203,46.223426818847656
2018-11-29,110.73035430908203,45.9047737121582
2018-11-30,114.1663818359375,47.235626220703125
2018-12-03,111.39509582519531,46.5702018737793
2018-12-04,110.29032135009766,46.46711349487305
2018-12-06,110.26011657714844,46.2796630859375
2018-12-07,109.29756164550781,46.00787353515625
2018-12-10,109.646728515625,46.14845275878906
2018-12-11,110.68476867675781,46.429622650146484
2018-12-12,110.4111099243164,46.12971115112305
2018-12-13,111.68507385253906,46.364017486572266
2018-12-14,107.53287506103516,46.24217987060547
2018-12-17,106.51368713378906,45.295589447021484
2018-12-18,105.54168701171875,45.28621292114258
2018-12-19,103.84306335449219,44.89258575439453
2018-12-20,104.00348663330078,44.55519104003906
2018-12-21,103.25797271728516,44.583309173583984
2018-12-24,100.05888366699219,43.07439041137695
2018-12-26,102.22936248779297,43.99285888671875
2018-12-27,103.25797271728516,44.54581832885742
2018-12-28,104.1450424194336,44.23653793334961
2018-12-31,104.25828552246094,44.37711715698242
2019-01-02,103.12586212158203,43.98349380493164
2019-01-03,102.1633071899414,43.71169662475586
2019-01-04,104.25828552246094,44.583309173583984
2019-01-07,103.36178588867188,44.002235412597656
2019-01-08,104.35265350341797,44.498966217041016
2019-01-09,101.4366683959961,43.646095275878906
2019-01-10,102.05949401855469,44.11470031738281
2019-01-11,102.06893920898438,44.36774826049805
2019-01-14,101.2762451171875,44.18967819213867
2019-01-15,102.8521957397461,44.583309173583984
2019-01-16,102.23880004882812,43.974117279052734
2019-01-17,103.0692367553711,44.10533142089844
2019-01-18,103.87136840820312,44.620792388916016
2019-01-22,103.72038269042969,44.72389221191406
2019-01-23,104.49419403076172,45.23935317993164
2019-01-24,103.33348846435547,44.695770263671875
2019-01-25,103.19192504882812,44.39585876464844
2019-01-28,102.6917724609375,44.20841979980469
2019-01-29,102.86162567138672,44.42398452758789
2019-01-30,104.57913208007812,44.8551025390625
2019-01-31,106.324951171875,45.10814666748047
2019-02-01,105.87198638916016,45.64236068725586
2019-02-04,106.72130584716797,46.15782928466797
2019-02-05,106.54199981689453,46.167198181152344
2019-02-06,106.68354797363281,46.167198181152344
2019-02-07,106.72130584716797,46.31714630126953
2019-02-08,106.65523529052734,46.39213180541992
